employee_skill_id,employee_id,skill_id,proficiency_level
1662,139,37,5
1663,139,6,3
1664,139,39,5
1665,139,40,5
1666,139,41,4
1667,139,42,3
1668,139,11,4
1669,139,9,5
1670,139,8,3
1671,139,19,3
1672,139,21,5
1673,139,25,3
1674,139,28,4
1675,139,30,3
1676,140,32,5
1677,140,1,5
1678,140,3,5
1679,140,9,5
1680,140,42,2
1681,140,11,4
1682,140,43,1
1683,140,17,2
1684,140,20,5
1685,140,21,5
1686,140,25,5
1687,140,27,5
1688,140,28,4
1689,140,30,5
1690,141,3,5
1691,141,4,3
1692,141,6,2
1693,141,8,3
1694,141,9,2
1695,141,51,1
1696,141,19,3
1697,141,52,4
1698,141,21,2
1699,141,60,1
1700,142,1,3
1701,142,2,3
1702,142,3,4
1703,142,4,3
1704,142,8,2
1705,142,9,3
1706,142,42,3
1707,142,50,3
1708,142,19,3
1709,142,51,3
1710,142,60,3
1711,143,1,4
1712,143,2,3
1713,143,35,5
1714,143,36,5
1715,143,8,5
1716,143,9,4
1717,143,12,3
1718,143,19,4
1719,143,25,4
1720,143,26,1
1721,143,28,3
1722,143,30,3
1723,143,31,3
1724,144,1,1
1725,144,8,2
1726,144,41,2
1727,144,9,3
1728,144,11,2
1729,144,15,3
1730,144,49,2
1731,144,50,1
1732,144,19,2
1733,144,51,3
1734,144,21,2
1735,144,54,4
1736,144,18,1
1737,145,33,4
1738,145,7,1
1739,145,14,1
1740,145,15,3
1741,145,17,1
1742,145,18,2
1743,145,19,1
1744,145,20,1
1745,145,21,2
1746,146,1,2
1747,146,7,3
1748,146,8,2
1749,146,9,3
1750,146,13,2
1751,146,15,3
1752,146,16,2
1753,146,17,3
1754,146,18,3
1755,146,19,2
1756,146,50,3
1757,146,21,3
1758,147,1,5
1759,147,37,4
1760,147,8,5
1761,147,9,3
1762,147,41,4
1763,147,11,4
1764,147,46,5
1765,147,14,1
1766,147,49,4
1767,147,50,4
1768,147,19,4
1769,147,51,4
1770,147,21,4
1771,147,54,4
1772,148,1,3
1773,148,8,5
1774,148,9,5
1775,148,40,1
1776,148,11,3
1777,148,44,3
1778,148,19,5
1779,148,21,5
1780,148,22,4
1781,148,23,4
1782,148,53,5
1783,148,58,4
1784,148,59,5
1785,148,30,5
1786,149,1,3
1787,149,4,3
1788,149,5,2
1789,149,6,3
1790,149,7,3
1791,149,8,1
1792,149,11,3
1793,149,12,2
1794,149,19,4
1795,150,33,3
1796,150,3,1
1797,150,4,2
1798,150,8,2
1799,150,9,2
1800,150,19,2
1801,150,51,1
1802,150,21,2
1803,150,52,3
1804,150,60,2
1805,151,1,3
1806,151,3,5
1807,151,6,3
1808,151,7,2
1809,151,8,3
1810,151,9,3
1811,151,51,3
1812,151,20,3
1813,151,21,3
1814,151,23,3
1815,151,57,3
1816,151,60,2
1817,152,7,3
1818,152,45,1
1819,152,14,3
1820,152,15,4
1821,152,17,4
1822,152,18,3
1823,152,19,5
1824,152,20,3
1825,152,21,5
1826,153,3,4
1827,153,4,5
1828,153,5,5
1829,153,6,4
1830,153,39,3
1831,153,8,4
1832,153,9,3
1833,153,12,5
1834,153,17,3
1835,153,19,4
1836,153,21,5
1837,153,24,5
1838,153,26,3
1839,154,1,3
1840,154,56,1
1841,154,3,4
1842,154,5,5
1843,154,9,2
1844,154,48,4
1845,154,20,2
1846,154,55,3
1847,154,24,3
1848,154,57,2
1849,154,58,1
1850,154,30,3
1851,154,31,3
1852,155,32,2
1853,155,6,2
1854,155,8,2
1855,155,9,2
1856,155,11,1
1857,155,16,3
1858,155,19,3
1859,155,21,3
1860,155,22,1
1861,155,23,1
1862,155,53,1
1863,155,55,4
1864,155,58,1
1865,155,59,4
1866,155,30,1
1867,156,1,5
1868,156,3,4
1869,156,4,4
1870,156,6,5
1871,156,8,4
1872,156,9,4
1873,156,50,3
1874,156,19,3
1875,156,52,3
1876,156,21,3
1877,156,51,3
1878,156,60,5
1879,157,1,2
1880,157,7,3
1881,157,8,1
1882,157,9,1
1883,157,40,3
1884,157,13,1
1885,157,15,2
1886,157,16,2
1887,157,17,2
1888,157,18,2
1889,157,19,1
1890,157,21,2
1891,157,53,3
1892,158,1,4
1893,158,34,4
1894,158,3,4
1895,158,36,4
1896,158,2,4
1897,158,39,4
1898,158,9,5
1899,158,11,3
1900,158,13,2
1901,158,21,5
1902,158,31,3
1903,159,1,4
1904,159,33,3
1905,159,3,1
1906,159,4,2
1907,159,5,3
1908,159,7,3
1909,159,8,2
1910,159,9,4
1911,159,11,4
1912,159,12,4
1913,159,19,2
1914,160,3,5
1915,160,5,3
1916,160,8,3
1917,160,9,5
1918,160,44,5
1919,160,45,4
1920,160,46,4
1921,160,48,4
1922,160,21,4
1923,160,29,1
1924,161,1,3
1925,161,35,1
1926,161,8,2
1927,161,41,4
1928,161,50,4
1929,161,19,3
1930,161,51,2
1931,161,21,3
1932,161,54,2
1933,161,52,3
1934,161,58,3
1935,162,34,3
1936,162,8,3
1937,162,9,3
1938,162,41,4
1939,162,11,2
1940,162,10,2
1941,162,45,3
1942,162,48,5
1943,162,50,5
1944,162,19,4
1945,162,52,4
1946,162,51,4
1947,162,21,5
1948,162,25,3
1949,162,28,3
1950,162,30,3
1951,163,1,3
1952,163,3,4
1953,163,36,3
1954,163,6,3
1955,163,8,3
1956,163,9,2
1957,163,51,1
1958,163,21,3
1959,163,57,4
1960,163,60,2
1961,164,3,5
1962,164,5,2
1963,164,8,3
1964,164,9,5
1965,164,10,3
1966,164,44,4
1967,164,45,2
1968,164,46,3
1969,164,48,3
1970,164,21,1
1971,165,1,2
1972,165,3,2
1973,165,6,1
1974,165,8,2
1975,165,9,1
1976,165,51,1
1977,165,21,2
1978,165,58,4
1979,165,60,2
1980,166,3,2
1981,166,4,1
1982,166,5,2
1983,166,8,3
1984,166,9,3
1985,166,44,3
1986,166,45,1
1987,166,46,1
1988,166,13,5
1989,166,48,2
1990,166,51,1
1991,166,21,2
1992,167,1,1
1993,167,8,1
1994,167,9,2
1995,167,41,2
1996,167,11,2
1997,167,10,4
1998,167,49,2
1999,167,51,1
2000,167,19,2
2001,167,21,1
2002,167,54,3
2003,167,52,3
2004,167,59,3
2005,168,1,3
2006,168,7,3
2007,168,8,2
2008,168,13,3
2009,168,14,4
2010,168,15,3
2011,168,17,4
2012,168,18,1
2013,168,19,2
2014,168,21,5
2015,168,26,2
2016,169,34,2
2017,169,3,3
2018,169,4,1
2019,169,6,2
2020,169,8,3
2021,169,9,1
2022,169,16,2
2023,169,51,1
2024,169,19,2
2025,169,52,3
2026,169,21,1
2027,169,60,1
2028,170,8,5
2029,170,11,5
2030,170,48,2
2031,170,50,1
2032,170,19,5
2033,170,23,5
2034,170,21,5
2035,170,22,5
2036,170,53,5
2037,170,54,3
2038,170,25,5
2039,170,58,5
2040,170,59,5
2041,170,28,4
2042,170,30,4
2043,171,1,2
2044,171,35,3
2045,171,36,5
2046,171,8,5
2047,171,9,4
2048,171,41,3
2049,171,13,2
2050,171,19,4
2051,171,25,4
2052,171,28,2
2053,171,30,4
2054,171,31,1
2055,172,3,2
2056,172,7,1
2057,172,14,1
2058,172,15,2
2059,172,17,1
2060,172,18,1
2061,172,19,4
2062,172,20,1
2063,172,21,2
2064,173,1,1
2065,173,8,4
2066,173,41,4
2067,173,50,5
2068,173,19,3
2069,173,51,2
2070,173,21,3
2071,173,54,2
2072,173,52,3
2073,173,27,3
2074,174,1,4
2075,174,2,4
2076,174,3,5
2077,174,4,4
2078,174,6,4
2079,174,8,4
2080,174,9,4
2081,174,42,2
2082,174,12,4
2083,174,19,4
2084,174,52,3
2085,174,21,3
2086,174,60,5
2087,175,1,1
2088,175,4,2
2089,175,5,1
2090,175,6,2
2091,175,7,2
2092,175,8,1
2093,175,11,2
2094,175,12,1
2095,175,19,2
2096,175,20,3
2097,176,1,4
2098,176,34,4
2099,176,3,3
2100,176,36,5
2101,176,2,2
2102,176,9,4
2103,176,11,2
2104,176,46,3
2105,176,48,1
2106,176,17,2
2107,176,21,5
2108,176,30,1
2109,176,31,4
2110,177,8,4
2111,177,9,5
2112,177,11,3
2113,177,47,4
2114,177,50,4
2115,177,19,5
2116,177,21,5
2117,177,22,4
2118,177,23,2
2119,177,53,4
2120,177,58,4
2121,177,59,5
2122,177,30,4
2123,178,1,4
2124,178,2,4
2125,178,56,1
2126,178,3,4
2127,178,9,3
2128,178,48,3
2129,178,20,3
2130,178,55,4
2131,178,24,4
2132,178,57,2
2133,178,58,3
2134,178,28,4
2135,178,30,4
2136,179,3,3
2137,179,5,1
2138,179,8,2
2139,179,9,1
2140,179,44,3
2141,179,45,2
2142,179,46,3
2143,179,48,3
2144,179,21,1
2145,180,9,4
2146,180,42,3
2147,180,19,4
2148,180,21,3
2149,180,53,3
2150,180,23,4
2151,180,22,2
2152,180,59,4
2153,180,30,5
2154,181,1,3
2155,181,8,4
2156,181,9,3
2157,181,44,5
2158,181,48,3
2159,181,21,3
2160,181,22,3
2161,181,55,2
2162,181,56,3
2163,181,24,1
2164,181,58,3
2165,181,30,2
2166,181,57,4
2167,182,1,5
2168,182,4,4
2169,182,5,3
2170,182,6,4
2171,182,7,3
2172,182,8,3
2173,182,11,4
2174,182,12,3
2175,182,48,2
2176,182,19,3
2177,182,23,2
2178,183,7,3
2179,183,8,4
2180,183,9,2
2181,183,11,4
2182,183,19,3
2183,183,23,2
2184,183,21,3
2185,183,22,3
2186,183,53,2
2187,183,55,5
2188,183,24,3
2189,183,58,3
2190,183,59,1
2191,183,30,3
2192,184,1,1
2193,184,2,2
2194,184,3,2
2195,184,4,2
2196,184,8,1
2197,184,9,2
2198,184,19,3
2199,184,51,2
2200,184,60,2
2201,185,1,2
2202,185,2,2
2203,185,3,2
2204,185,4,4
2205,185,6,3
2206,185,8,1
2207,185,9,4
2208,185,28,2
2209,185,17,3
2210,185,19,4
2211,185,51,4
2212,185,60,2
2213,186,3,5
2214,186,5,5
2215,186,6,3
2216,186,8,4
2217,186,9,3
2218,186,11,5
2219,186,19,5
2220,186,21,4
2221,186,55,4
2222,186,25,5
2223,186,59,4
2224,186,28,5
2225,186,30,5
2226,187,1,3
2227,187,2,3
2228,187,3,3
2229,187,4,3
2230,187,8,2
2231,187,9,3
2232,187,19,2
2233,187,51,4
2234,187,60,1
2235,188,34,2
2236,188,3,3
2237,188,9,4
2238,188,19,4
2239,188,21,4
2240,188,53,2
2241,188,23,4
2242,188,22,4
2243,188,59,4
2244,188,30,5
2245,189,1,3
2246,189,8,2
2247,189,9,3
2248,189,41,3
2249,189,11,3
2250,189,13,4
2251,189,49,3
2252,189,51,2
2253,189,19,3
2254,189,21,4
2255,189,54,3
2256,189,57,2
2257,190,33,3
2258,190,1,3
2259,190,3,2
2260,190,36,4
2261,190,8,2
2262,190,9,2
2263,190,48,2
2264,190,21,3
2265,190,27,4
2266,191,3,2
2267,191,4,3
2268,191,8,2
2269,191,9,4
2270,191,41,3
2271,191,43,3
2272,191,16,3
2273,191,19,3
2274,191,51,3
2275,191,21,4
2276,191,52,4
2277,191,60,3
2278,192,3,3
2279,192,4,3
2280,192,8,3
2281,192,9,1
2282,192,19,2
2283,192,51,3
2284,192,21,4
2285,192,52,5
2286,192,60,4
2287,192,30,2
2288,193,8,5
2289,193,9,4
2290,193,41,5
2291,193,11,4
2292,193,43,3
2293,193,50,4
2294,193,19,5
2295,193,52,4
2296,193,51,5
2297,193,21,5
2298,193,22,5
2299,193,55,3
2300,193,25,3
2301,193,28,4
2302,193,30,4
2303,194,1,5
2304,194,38,2
2305,194,8,5
2306,194,9,5
2307,194,15,3
2308,194,48,5
2309,194,20,5
2310,194,21,4
2311,194,23,3
2312,194,25,4
2313,194,58,5
2314,194,28,5
2315,194,30,4
2316,195,1,3
2317,195,4,3
2318,195,7,4
2319,195,8,2
2320,195,13,1
2321,195,14,3
2322,195,15,4
2323,195,17,3
2324,195,18,2
2325,195,19,2
2326,195,21,4
2327,195,24,1
2328,195,57,3
2329,196,1,5
2330,196,3,4
2331,196,4,3
2332,196,6,2
2333,196,8,4
2334,196,9,3
2335,196,41,2
2336,196,19,4
2337,196,52,2
2338,196,21,2
2339,196,60,4
2340,197,1,5
2341,197,37,4
2342,197,39,5
2343,197,40,5
2344,197,41,5
2345,197,42,3
2346,197,11,4
2347,197,9,4
2348,197,19,5
2349,197,21,4
2350,197,55,1
2351,197,25,4
2352,197,28,5
2353,197,30,3
2354,198,1,5
2355,198,3,3
2356,198,4,4
2357,198,6,4
2358,198,8,2
2359,198,9,4
2360,198,11,2
2361,198,19,5
2362,198,52,2
2363,198,21,3
2364,198,60,4
2365,199,1,5
2366,199,2,2
2367,199,35,4
2368,199,36,4
2369,199,8,5
2370,199,9,5
2371,199,19,5
2372,199,25,4
2373,199,58,3
2374,199,28,5
2375,199,30,5
2376,199,31,4
2377,200,1,3
2378,200,35,3
2379,200,36,4
2380,200,8,4
2381,200,9,3
2382,200,40,3
2383,200,50,3
2384,200,19,1
2385,200,25,3
2386,200,28,3
2387,200,30,1
2388,200,31,2
2389,201,1,5
2390,201,5,2
2391,201,8,5
2392,201,9,5
2393,201,48,5
2394,201,20,5
2395,201,21,4
2396,201,25,4
2397,201,58,5
2398,201,28,5
2399,201,30,5
2400,202,1,1
2401,202,34,2
2402,202,3,2
2403,202,36,2
2404,202,2,2
2405,202,9,2
2406,202,11,1
2407,202,16,2
2408,202,21,1
2409,202,31,2
2410,203,1,4
2411,203,35,3
2412,203,4,4
2413,203,5,4
2414,203,6,4
2415,203,7,4
2416,203,8,1
2417,203,38,3
2418,203,11,4
2419,203,12,3
2420,203,19,5
2421,203,27,4
2422,203,31,3
2423,204,1,3
2424,204,34,4
2425,204,35,4
2426,204,36,5
2427,204,5,4
2428,204,6,3
2429,204,40,3
2430,204,11,2
2431,204,21,3
2432,204,30,5
2433,204,31,4
2434,205,1,1
2435,205,7,3
2436,205,8,1
2437,205,9,3
2438,205,13,1
2439,205,15,2
2440,205,16,2
2441,205,17,1
2442,205,18,1
2443,205,19,1
2444,205,21,3
2445,205,53,4
2446,205,59,5
2447,206,8,5
2448,206,11,5
2449,206,47,1
2450,206,19,5
2451,206,23,4
2452,206,21,5
2453,206,22,5
2454,206,53,5
2455,206,25,5
2456,206,58,5
2457,206,59,5
2458,206,28,5
2459,206,30,4
2460,207,1,2
2461,207,8,1
2462,207,9,2
2463,207,41,1
2464,207,11,1
2465,207,44,4
2466,207,48,3
2467,207,49,2
2468,207,51,1
2469,207,19,2
2470,207,21,3
2471,207,54,3
2472,207,31,2
2473,208,1,3
2474,208,7,4
2475,208,8,2
2476,208,13,4
2477,208,14,4
2478,208,15,4
2479,208,17,5
2480,208,18,3
2481,208,19,2
2482,208,21,5
2483,209,1,5
2484,209,2,3
2485,209,8,4
2486,209,9,4
2487,209,41,4
2488,209,11,3
2489,209,49,4
2490,209,50,4
2491,209,19,5
2492,209,51,4
2493,209,21,3
2494,209,54,5
2495,210,1,5
2496,210,34,5
2497,210,3,4
2498,210,36,3
2499,210,2,2
2500,210,9,4
2501,210,10,4
2502,210,11,3
2503,210,21,5
2504,210,54,2
2505,210,31,4
2506,211,1,5
2507,211,33,3
2508,211,35,5
2509,211,36,5
2510,211,8,5
2511,211,9,3
2512,211,12,5
2513,211,46,3
2514,211,19,5
2515,211,25,5
2516,211,28,5
2517,211,30,5
2518,211,31,3
2519,212,8,5
2520,212,11,5
2521,212,14,5
2522,212,15,2
2523,212,16,3
2524,212,19,5
2525,212,23,5
2526,212,21,5
2527,212,22,5
2528,212,53,5
2529,212,25,5
2530,212,58,5
2531,212,59,5
2532,212,28,5
2533,212,30,2
2534,213,2,4
2535,213,3,3
2536,213,4,4
2537,213,8,4
2538,213,9,4
2539,213,19,4
2540,213,51,4
2541,213,21,4
2542,213,52,5
2543,213,54,4
2544,213,60,3
2545,214,32,5
2546,214,1,5
2547,214,3,4
2548,214,4,3
2549,214,9,5
2550,214,59,3
2551,214,11,5
2552,214,20,5
2553,214,21,4
2554,214,25,4
2555,214,27,5
2556,214,28,4
2557,214,30,5
2558,215,1,3
2559,215,3,4
2560,215,4,4
2561,215,6,4
2562,215,8,5
2563,215,9,5
2564,215,19,5
2565,215,52,3
2566,215,21,3
2567,215,60,3
2568,216,1,1
2569,216,3,4
2570,216,8,3
2571,216,41,1
2572,216,9,1
2573,216,11,1
2574,216,12,3
2575,216,49,3
2576,216,50,1
2577,216,19,1
2578,216,51,2
2579,216,21,2
2580,216,54,3
2581,216,27,2
2582,216,31,2
2583,217,32,3
2584,217,33,3
2585,217,1,5
2586,217,3,4
2587,217,36,4
2588,217,9,5
2589,217,11,5
2590,217,20,5
2591,217,27,2
2592,218,1,5
2593,218,8,4
2594,218,9,4
2595,218,41,5
2596,218,11,4
2597,218,42,3
2598,218,49,4
2599,218,50,4
2600,218,19,5
2601,218,51,4
2602,218,21,3
2603,218,54,5
2604,219,1,2
2605,219,3,2
2606,219,6,2
2607,219,8,1
2608,219,9,1
2609,219,51,2
2610,219,21,2
2611,219,54,4
2612,219,60,1
2613,220,3,5
2614,220,5,5
2615,220,6,4
2616,220,8,4
2617,220,9,4
2618,220,10,3
2619,220,11,5
2620,220,19,5
2621,220,21,2
2622,220,25,5
2623,220,28,5
2624,220,30,5
2625,221,36,3
2626,221,7,5
2627,221,8,4
2628,221,9,5
2629,221,13,5
2630,221,14,5
2631,221,15,5
2632,221,17,3
2633,221,18,5
2634,221,20,5
2635,221,21,5
2636,221,25,4
2637,221,28,5
2638,221,30,4
2639,222,32,4
2640,222,8,4
2641,222,9,3
2642,222,19,3
2643,222,53,4
2644,222,21,2
2645,222,22,4
2646,222,55,1
2647,222,58,5
2648,222,59,3
2649,222,60,2
2650,222,30,2
2651,223,32,3
2652,223,1,5
2653,223,35,5
2654,223,36,5
2655,223,8,5
2656,223,9,4
2657,223,19,2
2658,223,20,4
2659,223,25,3
2660,223,59,3
2661,223,28,4
2662,223,30,4
2663,223,31,2
2664,224,8,5
2665,224,9,5
2666,224,11,5
2667,224,15,3
2668,224,48,3
2669,224,19,5
2670,224,23,5
2671,224,21,5
2672,224,22,4
2673,224,53,4
2674,224,25,5
2675,224,58,5
2676,224,59,5
2677,224,28,3
2678,224,30,4
2679,225,8,5
2680,225,27,3
2681,225,11,5
2682,225,48,1
2683,225,19,5
2684,225,23,5
2685,225,21,5
2686,225,22,5
2687,225,53,5
2688,225,25,4
2689,225,58,4
2690,225,59,5
2691,225,28,5
2692,225,30,4
2693,226,1,3
2694,226,34,3
2695,226,3,2
2696,226,36,3
2697,226,11,3
2698,226,19,2
2699,226,21,2
2700,226,30,3
2701,226,31,2
2702,227,32,4
2703,227,33,3
2704,227,3,3
2705,227,8,2
2706,227,9,2
2707,227,11,3
2708,227,19,3
2709,227,21,3
2710,227,22,2
2711,227,27,1
2712,228,1,3
2713,228,4,3
2714,228,5,1
2715,228,6,3
2716,228,7,3
2717,228,8,2
2718,228,11,2
2719,228,12,1
2720,228,19,4
2721,228,26,2
2722,229,1,3
2723,229,34,3
2724,229,3,3
2725,229,36,3
2726,229,2,3
2727,229,37,2
2728,229,9,3
2729,229,11,2
2730,229,45,2
2731,229,21,4
2732,229,28,4
2733,229,31,3
2734,230,1,3
2735,230,35,4
2736,230,36,2
2737,230,8,4
2738,230,9,3
2739,230,44,2
2740,230,19,3
2741,230,20,1
2742,230,25,3
2743,230,28,3
2744,230,30,4
2745,230,31,2
2746,231,3,5
2747,231,36,4
2748,231,5,3
2749,231,8,3
2750,231,9,4
2751,231,44,5
2752,231,45,4
2753,231,46,5
2754,231,48,4
2755,231,21,4
2756,231,26,1
2757,232,34,3
2758,232,35,2
2759,232,36,2
2760,232,5,2
2761,232,8,2
2762,232,9,3
2763,232,46,3
2764,232,21,1
2765,232,30,2
2766,232,31,1
2767,233,35,4
2768,233,7,2
2769,233,8,3
2770,233,9,3
2771,233,13,2
2772,233,14,2
2773,233,15,5
2774,233,47,4
2775,233,17,1
2776,233,18,3
2777,233,21,2
2778,233,23,2
2779,234,3,3
2780,234,4,2
2781,234,6,1
2782,234,8,2
2783,234,9,1
2784,234,13,4
2785,234,51,1
2786,234,19,2
2787,234,52,3
2788,234,21,1
2789,234,54,3
2790,234,60,2
2791,235,1,3
2792,235,3,5
2793,235,4,5
2794,235,5,5
2795,235,6,4
2796,235,8,5
2797,235,9,3
2798,235,51,1
2799,235,19,4
2800,235,52,4
2801,235,21,3
2802,235,59,1
2803,235,60,4
2804,235,31,3
2805,236,1,4
2806,236,34,4
2807,236,3,2
2808,236,39,4
2809,236,8,4
2810,236,40,3
2811,236,9,3
2812,236,11,3
2813,236,19,3
2814,236,21,3
2815,236,23,4
2816,236,25,3
2817,237,39,4
2818,237,8,2
2819,237,11,3
2820,237,12,3
2821,237,19,1
2822,237,23,3
2823,237,21,2
2824,237,22,3
2825,237,53,1
2826,237,56,2
2827,237,25,3
2828,237,58,3
2829,237,59,3
2830,237,28,2
2831,237,30,3
2832,238,32,2
2833,238,33,3
2834,238,1,5
2835,238,3,4
2836,238,36,3
2837,238,9,5
2838,238,11,4
2839,238,44,2
2840,238,20,4
2841,238,24,2
2842,238,27,3
2843,239,1,5
2844,239,56,2
2845,239,37,2
2846,239,6,4
2847,239,9,3
2848,239,48,4
2849,239,19,1
2850,239,20,1
2851,239,55,4
2852,239,24,4
2853,239,57,3
2854,239,58,3
2855,239,30,4
2856,240,1,4
2857,240,8,4
2858,240,9,4
2859,240,41,4
2860,240,11,2
2861,240,49,4
2862,240,50,4
2863,240,19,5
2864,240,51,4
2865,240,21,4
2866,240,54,5
2867,241,1,3
2868,241,2,3
2869,241,3,3
2870,241,4,3
2871,241,8,2
2872,241,9,3
2873,241,19,4
2874,241,51,4
2875,241,57,1
2876,241,58,3
2877,241,60,3
2878,242,3,2
2879,242,4,2
2880,242,6,2
2881,242,8,3
2882,242,9,1
2883,242,43,2
2884,242,49,3
2885,242,51,1
2886,242,19,2
2887,242,52,3
2888,242,21,2
2889,242,60,2
2890,243,1,2
2891,243,4,2
2892,243,5,1
2893,243,6,2
2894,243,7,1
2895,243,8,1
2896,243,38,2
2897,243,11,2
2898,243,12,1
2899,243,45,5
2900,243,19,4
2901,244,1,4
2902,244,56,5
2903,244,9,5
2904,244,48,4
2905,244,16,1
2906,244,19,5
2907,244,20,4
2908,244,21,4
2909,244,53,3
2910,244,25,4
2911,244,24,5
2912,244,57,5
2913,244,58,4
2914,244,54,3
2915,244,28,5
2916,244,30,5
2917,245,1,2
2918,245,8,1
2919,245,9,4
2920,245,41,3
2921,245,11,3
2922,245,45,2
2923,245,49,3
2924,245,51,2
2925,245,19,2
2926,245,21,4
2927,245,54,4
2928,246,1,3
2929,246,7,3
2930,246,8,3
2931,246,11,4
2932,246,13,2
2933,246,14,5
2934,246,15,5
2935,246,17,5
2936,246,18,1
2937,246,19,4
2938,246,21,5
2939,246,55,3
2940,247,32,3
2941,247,1,4
2942,247,8,4
2943,247,9,4
2944,247,41,4
2945,247,11,4
2946,247,49,5
2947,247,50,4
2948,247,19,5
2949,247,51,4
2950,247,21,3
2951,247,54,5
2952,247,23,2
2953,248,1,3
2954,248,2,2
2955,248,8,4
2956,248,9,2
2957,248,48,3
2958,248,21,3
2959,248,55,3
2960,248,56,4
2961,248,24,1
2962,248,58,3
2963,248,30,2
2964,249,34,4
2965,249,35,1
2966,249,36,3
2967,249,5,3
2968,249,37,2
2969,249,8,2
2970,249,44,3
2971,249,52,3
2972,249,21,1
2973,249,56,4
2974,249,30,4
2975,249,31,3
2976,250,1,5
2977,250,56,4
2978,250,38,2
2979,250,9,5
2980,250,45,3
2981,250,46,3
2982,250,48,4
2983,250,19,5
2984,250,20,5
2985,250,21,5
2986,250,25,5
2987,250,24,4
2988,250,57,5
2989,250,58,5
2990,250,28,5
2991,250,30,5
2992,251,1,2
2993,251,2,2
2994,251,3,2
2995,251,37,3
2996,251,38,1
2997,251,8,3
2998,251,41,4
2999,251,40,2
3000,251,11,2
3001,251,18,1
3002,251,19,2
3003,252,3,2
3004,252,4,2
3005,252,8,2
3006,252,9,4
3007,252,15,1
3008,252,19,3
3009,252,51,3
3010,252,21,4
3011,252,52,2
3012,252,23,3
3013,252,60,3
3014,253,1,2
3015,253,4,3
3016,253,5,3
3017,253,6,3
3018,253,7,4
3019,253,8,4
3020,253,36,3
3021,253,11,4
3022,253,12,3
3023,253,19,5
3024,253,21,2
3025,254,3,3
3026,254,4,4
3027,254,8,3
3028,254,9,4
3029,254,28,3
3030,254,19,3
3031,254,51,5
3032,254,21,5
3033,254,52,5
3034,254,60,4
3035,255,5,4
3036,255,7,1
3037,255,14,2
3038,255,15,4
3039,255,17,4
3040,255,18,2
3041,255,19,4
3042,255,20,2
3043,255,21,3
3044,255,58,2
3045,255,60,4
3046,256,37,4
3047,256,8,5
3048,256,11,5
3049,256,19,5
3050,256,23,5
3051,256,21,5
3052,256,22,5
3053,256,53,5
3054,256,25,5
3055,256,58,5
3056,256,59,5
3057,256,28,5
3058,256,30,4
3059,257,1,3
3060,257,34,3
3061,257,3,3
3062,257,36,4
3063,257,2,2
3064,257,9,3
3065,257,11,2
3066,257,21,2
3067,257,54,4
3068,257,25,2
3069,257,31,2
3070,258,3,4
3071,258,5,1
3072,258,39,4
3073,258,8,3
3074,258,9,3
3075,258,44,3
3076,258,45,1
3077,258,46,5
3078,258,48,3
3079,258,21,3
3080,259,1,4
3081,259,35,5
3082,259,36,5
3083,259,8,5
3084,259,9,5
3085,259,19,5
3086,259,22,1
3087,259,25,5
3088,259,28,5
3089,259,30,5
3090,259,31,2
3091,260,1,3
3092,260,34,3
3093,260,35,4
3094,260,36,4
3095,260,5,3
3096,260,39,3
3097,260,11,3
3098,260,18,4
3099,260,21,3
3100,260,24,3
3101,260,30,5
3102,260,31,4
3103,261,1,4
3104,261,2,4
3105,261,3,3
3106,261,4,2
3107,261,5,2
3108,261,8,1
3109,261,9,3
3110,261,46,1
3111,261,48,2
3112,261,19,4
3113,261,51,4
3114,261,60,3
3115,261,29,1
3116,262,1,3
3117,262,3,2
3118,262,6,3
3119,262,8,3
3120,262,9,2
3121,262,15,3
3122,262,51,3
3123,262,20,4
3124,262,21,3
3125,262,60,2
3126,263,1,1
3127,263,8,4
3128,263,41,1
3129,263,9,1
3130,263,11,1
3131,263,49,2
3132,263,50,2
3133,263,19,1
3134,263,51,2
3135,263,21,2
3136,263,54,2
3137,263,55,3
3138,263,31,3
3139,264,3,2
3140,264,4,3
3141,264,8,4
3142,264,9,3
3143,264,13,5
3144,264,46,3
3145,264,19,3
3146,264,51,3
3147,264,21,4
3148,264,52,4
3149,264,24,1
3150,264,60,3
3151,265,3,4
3152,265,4,4
3153,265,5,3
3154,265,6,4
3155,265,8,5
3156,265,9,4
3157,265,12,4
3158,265,19,3
3159,265,21,3
3160,265,26,4
3161,266,39,3
3162,266,8,3
3163,266,9,4
3164,266,11,3
3165,266,19,4
3166,266,51,3
3167,266,21,3
3168,266,22,3
3169,266,23,4
3170,266,53,4
3171,266,25,4
3172,266,58,3
3173,266,59,4
3174,266,30,2
3175,267,1,3
3176,267,3,3
3177,267,6,3
3178,267,8,3
3179,267,9,1
3180,267,18,4
3181,267,51,1
3182,267,21,3
3183,267,60,2
3184,268,3,4
3185,268,4,3
3186,268,6,3
3187,268,8,1
3188,268,9,2
3189,268,51,1
3190,268,19,3
3191,268,52,3
3192,268,21,2
3193,268,60,3
3194,269,1,2
3195,269,34,2
3196,269,3,3
3197,269,36,4
3198,269,2,3
3199,269,4,5
3200,269,9,2
3201,269,11,1
3202,269,21,3
3203,269,31,3
3204,270,1,3
3205,270,3,5
3206,270,4,4
3207,270,6,2
3208,270,8,4
3209,270,9,3
3210,270,11,1
3211,270,51,2
3212,270,19,2
3213,270,52,4
